path,name,extension,size_bytes,created,modified,accessed
C:\POSAO VEGA\Ekstenzija- Mita\kafica-extension-v2.3\background.js,background.js,js,3973,2025-11-25 14:13:02,2025-12-08 20:28:25,2025-12-08 20:30:42
C:\POSAO VEGA\Ekstenzija- Mita\kafica-extension-v2.3\icon128.png,icon128.png,png,5592,2025-11-24 23:29:34,2025-12-08 20:28:25,2025-12-08 20:30:40
C:\POSAO VEGA\Ekstenzija- Mita\kafica-extension-v2.3\icon16.png,icon16.png,png,685,2025-11-24 23:29:34,2025-12-08 20:28:25,2025-12-08 20:30:41
C:\POSAO VEGA\Ekstenzija- Mita\kafica-extension-v2.3\icon256.png,icon256.png,png,11599,2025-11-24 23:29:34,2025-12-08 20:28:25,2025-12-08 20:30:39
C:\POSAO VEGA\Ekstenzija- Mita\kafica-extension-v2.3\icon48.png,icon48.png,png,2041,2025-11-24 23:29:34,2025-12-08 20:28:25,2025-12-08 20:30:41
C:\POSAO VEGA\Ekstenzija- Mita\kafica-extension-v2.3\manifest.json,manifest.json,json,612,2025-11-25 14:13:02,2025-12-08 20:28:26,2025-12-08 20:30:30
C:\POSAO VEGA\Ekstenzija- Mita\kafica-extension-v2.3\popup.html,popup.html,html,7463,2025-11-25 14:13:02,2025-12-08 20:29:58,2025-12-08 20:29:59
C:\POSAO VEGA\Ekstenzija- Mita\kafica-extension-v2.3\popup.js,popup.js,js,29725,2025-11-25 14:13:02,2025-12-08 20:28:26,2025-12-08 20:30:25
C:\POSAO VEGA\Ekstenzija- Mita\kafica-extension-v2.3\styles.css,styles.css,css,6935,2025-11-25 14:13:02,2025-12-08 20:28:26,2025-12-08 20:30:16
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays.sln,NonWorkingDays.sln,sln,1147,2025-05-08 19:00:52,2025-05-08 19:00:57,2025-07-11 21:16:56
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\Main.cs,Main.cs,cs,197,2025-05-08 19:35:36,2025-05-08 19:35:36,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\NonWorkingDays.csproj,NonWorkingDays.csproj,csproj,252,2025-05-08 19:00:52,2025-05-08 19:00:52,2025-05-12 18:52:50
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\NonWorkingDaysCalculator.cs,NonWorkingDaysCalculator.cs,cs,2939,2025-05-08 19:39:23,2025-05-08 20:19:16,2025-05-12 18:52:54
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\Program.cs,Program.cs,cs,232,2025-05-08 19:00:52,2025-05-08 20:10:16,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\bin\Debug\net8.0\NonWorkingDays.deps.json,NonWorkingDays.deps.json,json,434,2025-05-08 19:36:12,2025-05-08 19:36:12,2025-05-08 20:19:18
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\bin\Debug\net8.0\NonWorkingDays.dll,NonWorkingDays.dll,dll,6144,2025-05-08 19:36:12,2025-05-08 20:19:17,2025-05-08 20:19:18
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\bin\Debug\net8.0\NonWorkingDays.exe,NonWorkingDays.exe,exe,138752,2025-05-08 19:36:12,2025-05-08 20:19:17,2025-10-21 16:07:40
