path,name,extension,size_bytes,created,modified,accessed
C:\POSAO VEGA\SimpleWebApi\bin\Debug\net9.0\SimpleWebApi.exe,SimpleWebApi.exe,exe,146944,2025-06-12 23:19:55.618406,2025-06-12 23:19:55.323514,2025-10-21 16:07:46.097314
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net8.0\apphost.exe,apphost.exe,exe,138752,2025-06-12 23:27:49.833755,2025-06-12 23:28:50.807704,2025-06-12 23:34:36.539989
C:\POSAO VEGA\SimpleWebApi\obj\Debug\net9.0\apphost.exe,apphost.exe,exe,146944,2025-06-12 23:19:55.323514,2025-06-12 23:19:55.323514,2025-06-12 23:22:10.963130
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\bin\Debug\net9.0\BookStore.Application.dll,BookStore.Application.dll,dll,72704,2025-05-18 14:33:39.709435,2025-06-12 20:04:49.832831,2025-06-12 23:15:05.841175
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Application\obj\Debug\net9.0\BookStore.Application.dll,BookStore.Application.dll,dll,72704,2025-05-18 14:33:39.606281,2025-06-12 20:04:49.832831,2025-06-12 23:15:05.991151
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Infrastructure\bin\Debug\net9.0\BookStore.Application.dll,BookStore.Application.dll,dll,72704,2025-05-18 14:33:40.125479,2025-06-12 20:04:49.832831,2025-06-12 23:15:06.490210
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Infrastructure\obj\project.assets.json,project.assets.json,json,195326,2025-05-18 14:33:30.752474,2025-06-12 20:03:55.399152,2025-06-12 23:15:06.681469
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\BookStore.Application.dll,BookStore.Application.dll,dll,72704,2025-05-18 14:33:41.700111,2025-06-12 20:04:49.832831,2025-06-12 23:15:06.709032
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\BookStore.Presentation.exe,BookStore.Presentation.exe,exe,147456,2025-05-18 14:33:41.713567,2025-06-12 20:04:55.976643,2025-10-21 16:07:21.835973
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\EntityFramework.dll,EntityFramework.dll,dll,5176480,2025-05-18 14:33:41.637202,2014-02-25 02:34:42.000000,2025-07-10 01:06:06.323738
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\EntityFramework.SqlServer.dll,EntityFramework.SqlServer.dll,dll,597152,2025-05-18 14:33:41.636202,2014-02-25 02:34:42.000000,2025-12-21 12:39:39.207271
