path,name,extension,size_bytes,created,modified,accessed
C:\Program Files (x86)\Cisco\Cisco Secure Client\UI\Setup\5.1.10.813\webui\zta\v1\main.js,main.js,js,388716,2025-06-02 12:11:42.000000,2025-06-02 12:11:42.000000,2025-12-21 19:03:30.999287
C:\Program Files (x86)\Cisco\Cisco Secure Client\UI\webui\zta\v1\main.js,main.js,js,388716,2025-06-02 12:11:42.000000,2025-06-02 12:11:42.000000,2025-12-21 19:03:30.999287
C:\Program Files (x86)\Common Files\InstallShield\Professional\RunTime\09\01\Intel32\iKernel.dll,iKernel.dll,dll,729088,2021-10-07 13:47:43.163641,2003-11-10 17:14:46.000000,2025-12-21 19:03:28.166092
C:\Program Files (x86)\Common Files\InstallShield\Professional\RunTime\09\01\Intel32\iscript.dll,iscript.dll,dll,266240,2021-10-07 13:47:43.239827,2003-11-10 17:12:42.000000,2025-12-21 19:03:28.357558
C:\Program Files (x86)\Common Files\InstallShield\Professional\RunTime\09\01\Intel32\setup.dll,setup.dll,dll,311428,2021-10-07 13:47:42.701196,2021-10-07 13:47:42.702193,2025-12-21 19:03:28.222891
C:\Program Files (x86)\Common Files\Microsoft Shared\DAO\dao360.dll,dao360.dll,dll,588288,2025-08-30 00:05:31.416421,2025-08-30 00:05:31.438421,2025-08-31 05:02:32.448585
C:\Program Files (x86)\Common Files\Microsoft Shared\ink\InkDiv.dll,InkDiv.dll,dll,338432,2025-12-02 01:14:57.962053,2025-12-02 01:14:57.970054,2025-12-03 05:02:19.137054
C:\Program Files (x86)\Common Files\Microsoft Shared\ink\InkObj.dll,InkObj.dll,dll,1561088,2025-12-02 01:14:57.986053,2025-12-02 01:14:58.023571,2025-12-03 05:02:30.239828
C:\Program Files (x86)\Common Files\Microsoft Shared\ink\micaut.dll,micaut.dll,dll,1488896,2025-12-02 01:14:57.938051,2025-12-02 01:14:57.966053,2025-12-03 05:02:28.739255
C:\Program Files (x86)\Common Files\Microsoft Shared\ink\Microsoft.Ink.dll,Microsoft.Ink.dll,dll,503808,2025-10-28 23:10:15.807144,2025-10-28 23:10:15.822145,2025-10-30 05:02:32.933784
C:\Program Files (x86)\Common Files\Microsoft Shared\ink\mraut.dll,mraut.dll,dll,6338560,2025-08-30 00:05:50.510926,2025-08-30 00:05:50.629958,2025-08-31 05:02:36.405182
C:\Program Files (x86)\Common Files\Microsoft Shared\ink\mshwrwisp.dll,mshwrwisp.dll,dll,744944,2025-07-07 05:49:06.911716,2025-07-07 05:49:06.943721,2025-09-10 22:05:04.944328
